ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
225,20220910,20220922,20220917,25952,SO66143,8.99
562,20220910,20220922,20220917,27073,SO66144,2384.07
606,20220910,20220922,20220917,23369,SO66145,539.99
477,20220910,20220922,20220917,23369,SO66145,4.99
479,20220910,20220922,20220917,23369,SO66145,8.99
487,20220910,20220922,20220917,23369,SO66145,54.99
384,20220910,20220922,20220917,21151,SO66146,1120.49
217,20220910,20220922,20220917,21151,SO66146,34.99
390,20220910,20220922,20220917,21153,SO66147,1120.49
539,20220910,20220922,20220917,21153,SO66147,24.99
480,20220910,20220922,20220917,21153,SO66147,2.29
384,20220910,20220922,20220917,20782,SO66148,1120.49
479,20220910,20220922,20220917,20782,SO66148,8.99
477,20220910,20220922,20220917,20782,SO66148,4.99
487,20220910,20220922,20220917,20782,SO66148,54.99
484,20220910,20220922,20220917,20782,SO66148,7.95
382,20220910,20220922,20220917,28395,SO66149,1120.49
231,20220910,20220922,20220917,28395,SO66149,49.99
225,20220910,20220922,20220917,28395,SO66149,8.99
575,20220910,20220922,20220917,15933,SO66150,2384.07
541,20220910,20220922,20220917,15933,SO66150,28.99
530,20220910,20220922,20220917,15933,SO66150,4.99
217,20220910,20220922,20220917,15933,SO66150,34.99
562,20220910,20220922,20220917,16263,SO66151,2384.07
576,20220910,20220922,20220917,11482,SO66152,2384.07
541,20220910,20220922,20220917,11482,SO66152,28.99
225,20220910,20220922,20220917,15929,SO66153,8.99
561,20220910,20220922,20220917,15929,SO66153,2384.07
357,20220911,20220923,20220918,18157,SO66154,2319.99
537,20220911,20220923,20220918,18157,SO66154,35
225,20220911,20220923,20220918,18157,SO66154,8.99
222,20220911,20220923,20220918,18157,SO66154,34.99
237,20220911,20220923,20220918,12048,SO66155,49.99
225,20220911,20220923,20220918,12048,SO66155,8.99
234,20220911,20220923,20220918,11855,SO66156,49.99
214,20220911,20220923,20220918,11091,SO66157,34.99
535,20220911,20220923,20220918,12359,SO66158,24.99
528,20220911,20220923,20220918,12359,SO66158,4.99
214,20220911,20220923,20220918,12359,SO66158,34.99
528,20220911,20220923,20220918,25123,SO66159,4.99
217,20220911,20220923,20220918,25123,SO66159,34.99
530,20220911,20220923,20220918,27975,SO66160,4.99
463,20220911,20220923,20220918,27975,SO66160,24.49
488,20220911,20220923,20220918,27975,SO66160,53.99
361,20220911,20220923,20220918,18185,SO66161,2294.99
485,20220911,20220923,20220918,18185,SO66161,21.98
477,20220911,20220923,20220918,18185,SO66161,4.99
478,20220911,20220923,20220918,18185,SO66161,9.99
589,20220911,20220923,20220918,21108,SO66162,769.49
228,20220911,20220923,20220918,21108,SO66162,49.99
529,20220911,20220923,20220918,11277,SO66163,3.99
539,20220911,20220923,20220918,11277,SO66163,24.99
480,20220911,20220923,20220918,11277,SO66163,2.29
535,20220911,20220923,20220918,20740,SO66164,24.99
214,20220911,20220923,20220918,20740,SO66164,34.99
478,20220911,20220923,20220918,21626,SO66165,9.99
477,20220911,20220923,20220918,21626,SO66165,4.99
483,20220911,20220923,20220918,21626,SO66165,120
478,20220911,20220923,20220918,21806,SO66166,9.99
477,20220911,20220923,20220918,21806,SO66166,4.99
474,20220911,20220923,20220918,20287,SO66167,69.99
234,20220911,20220923,20220918,20287,SO66167,49.99
465,20220911,20220923,20220918,20287,SO66167,24.49
482,20220911,20220923,20220918,20332,SO66168,8.99
475,20220911,20220923,20220918,20332,SO66168,69.99
477,20220911,20220923,20220918,18425,SO66169,4.99
476,20220911,20220923,20220918,19816,SO66170,69.99
490,20220911,20220923,20220918,19816,SO66170,53.99
477,20220911,20220923,20220918,19644,SO66171,4.99
528,20220911,20220923,20220918,16130,SO66172,4.99
485,20220911,20220923,20220918,16130,SO66172,21.98
222,20220911,20220923,20220918,16130,SO66172,34.99
477,20220911,20220923,20220918,16911,SO66173,4.99
490,20220911,20220923,20220918,16911,SO66173,53.99
485,20220911,20220923,20220918,14349,SO66174,21.98
222,20220911,20220923,20220918,14349,SO66174,34.99
485,20220911,20220923,20220918,17867,SO66175,21.98
217,20220911,20220923,20220918,17867,SO66175,34.99
529,20220911,20220923,20220918,19261,SO66176,3.99
539,20220911,20220923,20220918,19261,SO66176,24.99
489,20220911,20220923,20220918,19261,SO66176,53.99
477,20220911,20220923,20220918,22385,SO66177,4.99
490,20220911,20220923,20220918,22385,SO66177,53.99
529,20220911,20220923,20220918,21670,SO66178,3.99
538,20220911,20220923,20220918,21670,SO66178,21.49
480,20220911,20220923,20220918,21670,SO66178,2.29
483,20220911,20220923,20220918,21670,SO66178,120
541,20220911,20220923,20220918,13838,SO66179,28.99
530,20220911,20220923,20220918,13838,SO66179,4.99
214,20220911,20220923,20220918,13838,SO66179,34.99
530,20220911,20220923,20220918,27332,SO66180,4.99
480,20220911,20220923,20220918,27332,SO66180,2.29
537,20220911,20220923,20220918,11636,SO66181,35
528,20220911,20220923,20220918,11636,SO66181,4.99
222,20220911,20220923,20220918,11636,SO66181,34.99
537,20220911,20220923,20220918,11157,SO66182,35
537,20220911,20220923,20220918,11656,SO66183,35
528,20220911,20220923,20220918,11656,SO66183,4.99
217,20220911,20220923,20220918,11656,SO66183,34.99
485,20220911,20220923,20220918,13365,SO66184,21.98
480,20220911,20220923,20220918,13365,SO66184,2.29
593,20220911,20220923,20220918,19831,SO66185,564.99
477,20220911,20220923,20220918,19831,SO66185,4.99
478,20220911,20220923,20220918,19831,SO66185,9.99
363,20220911,20220923,20220918,12882,SO66186,2294.99
485,20220911,20220923,20220918,12882,SO66186,21.98
217,20220911,20220923,20220918,12882,SO66186,34.99
359,20220911,20220923,20220918,17400,SO66187,2294.99
485,20220911,20220923,20220918,17400,SO66187,21.98
478,20220911,20220923,20220918,17400,SO66187,9.99
477,20220911,20220923,20220918,17400,SO66187,4.99
359,20220911,20220923,20220918,16004,SO66188,2294.99
537,20220911,20220923,20220918,16004,SO66188,35
528,20220911,20220923,20220918,16004,SO66188,4.99
485,20220911,20220923,20220918,16004,SO66188,21.98
480,20220911,20220923,20220918,16004,SO66188,2.29
486,20220911,20220923,20220918,16004,SO66188,159
353,20220911,20220923,20220918,16078,SO66189,2319.99
528,20220911,20220923,20220918,16078,SO66189,4.99
537,20220911,20220923,20220918,16078,SO66189,35
478,20220911,20220923,20220918,16078,SO66189,9.99
477,20220911,20220923,20220918,16078,SO66189,4.99
225,20220911,20220923,20220918,16078,SO66189,8.99
363,20220911,20220923,20220918,15969,SO66190,2294.99
485,20220911,20220923,20220918,15969,SO66190,21.98
478,20220911,20220923,20220918,15969,SO66190,9.99
580,20220911,20220923,20220918,23656,SO66191,1700.99
583,20220911,20220923,20220918,23661,SO66192,1700.99
488,20220911,20220923,20220918,23661,SO66192,53.99
465,20220911,20220923,20220918,23661,SO66192,24.49
606,20220911,20220923,20220918,27599,SO66193,539.99
471,20220911,20220923,20220918,27599,SO66193,63.5
599,20220911,20220923,20220918,12572,SO66194,539.99
568,20220911,20220923,20220918,29255,SO66195,742.35
479,20220911,20220923,20220918,29255,SO66195,8.99
477,20220911,20220923,20220918,29255,SO66195,4.99
487,20220911,20220923,20220918,29255,SO66195,54.99
564,20220911,20220923,20220918,26539,SO66196,2384.07
541,20220911,20220923,20220918,26539,SO66196,28.99
530,20220911,20220923,20220918,26539,SO66196,4.99
480,20220911,20220923,20220918,26539,SO66196,2.29
562,20220911,20220923,20220918,24787,SO66197,2384.07
225,20220911,20220923,20220918,24787,SO66197,8.99
382,20220911,20220923,20220918,21264,SO66198,1120.49
581,20220911,20220923,20220918,18086,SO66199,1700.99
479,20220911,20220923,20220918,18086,SO66199,8.99
477,20220911,20220923,20220918,18086,SO66199,4.99
225,20220911,20220923,20220918,18086,SO66199,8.99
384,20220911,20220923,20220918,20857,SO66200,1120.49
384,20220911,20220923,20220918,20843,SO66201,1120.49
582,20220911,20220923,20220918,17866,SO66202,1700.99
217,20220911,20220923,20220918,17866,SO66202,34.99
584,20220911,20220923,20220918,12607,SO66203,539.99
479,20220911,20220923,20220918,12607,SO66203,8.99
477,20220911,20220923,20220918,12607,SO66203,4.99
222,20220911,20220923,20220918,12607,SO66203,34.99
584,20220911,20220923,20220918,27852,SO66204,539.99
214,20220911,20220923,20220918,27852,SO66204,34.99
579,20220911,20220923,20220918,13105,SO66205,1214.85
477,20220911,20220923,20220918,13105,SO66205,4.99
479,20220911,20220923,20220918,13105,SO66205,8.99
480,20220911,20220923,20220918,13105,SO66205,2.29
484,20220911,20220923,20220918,13105,SO66205,7.95
578,20220911,20220923,20220918,14230,SO66206,1214.85
530,20220911,20220923,20220918,14230,SO66206,4.99
541,20220911,20220923,20220918,14230,SO66206,28.99
214,20220911,20220923,20220918,14230,SO66206,34.99
481,20220911,20220923,20220918,14230,SO66206,8.99
528,20220912,20220924,20220919,16621,SO66207,4.99
536,20220912,20220924,20220919,16621,SO66207,29.99
480,20220912,20220924,20220919,16621,SO66207,2.29
214,20220912,20220924,20220919,15141,SO66208,34.99
225,20220912,20220924,20220919,17287,SO66209,8.99
491,20220912,20220924,20220919,17287,SO66209,53.99
540,20220912,20220924,20220919,16690,SO66210,32.6
529,20220912,20220924,20220919,16690,SO66210,3.99
222,20220912,20220924,20220919,16690,SO66210,34.99
361,20220912,20220924,20220919,16567,SO66211,2294.99
537,20220912,20220924,20220919,16567,SO66211,35
480,20220912,20220924,20220919,16567,SO66211,2.29
217,20220912,20220924,20220919,11520,SO66212,34.99
489,20220912,20220924,20220919,11807,SO66213,53.99
529,20220912,20220924,20220919,27220,SO66214,3.99
217,20220912,20220924,20220919,27220,SO66214,34.99
539,20220912,20220924,20220919,11200,SO66215,24.99
529,20220912,20220924,20220919,11200,SO66215,3.99
217,20220912,20220924,20220919,11200,SO66215,34.99
530,20220912,20220924,20220919,28276,SO66216,4.99
222,20220912,20220924,20220919,28276,SO66216,34.99
467,20220912,20220924,20220919,28276,SO66216,24.49
530,20220912,20220924,20220919,28089,SO66217,4.99
480,20220912,20220924,20220919,28089,SO66217,2.29
484,20220912,20220924,20220919,28089,SO66217,7.95
540,20220912,20220924,20220919,25333,SO66218,32.6
529,20220912,20220924,20220919,25333,SO66218,3.99
471,20220912,20220924,20220919,25333,SO66218,63.5
535,20220912,20220924,20220919,25350,SO66219,24.99
528,20220912,20220924,20220919,25350,SO66219,4.99
480,20220912,20220924,20220919,25350,SO66219,2.29
529,20220912,20220924,20220919,24294,SO66220,3.99
225,20220912,20220924,20220919,24294,SO66220,8.99
540,20220912,20220924,20220919,24294,SO66220,32.6
536,20220912,20220924,20220919,23809,SO66221,29.99
536,20220912,20220924,20220919,18329,SO66222,29.99
528,20220912,20220924,20220919,18329,SO66222,4.99
480,20220912,20220924,20220919,18329,SO66222,2.29
536,20220912,20220924,20220919,22754,SO66223,29.99
528,20220912,20220924,20220919,22754,SO66223,4.99
486,20220912,20220924,20220919,22754,SO66223,159
536,20220912,20220924,20220919,18978,SO66224,29.99
528,20220912,20220924,20220919,18978,SO66224,4.99
480,20220912,20220924,20220919,18978,SO66224,2.29
536,20220912,20220924,20220919,18875,SO66225,29.99
481,20220912,20220924,20220919,18875,SO66225,8.99
536,20220912,20220924,20220919,22375,SO66226,29.99
528,20220912,20220924,20220919,22375,SO66226,4.99
477,20220912,20220924,20220919,21907,SO66227,4.99
478,20220912,20220924,20220919,21907,SO66227,9.99
478,20220912,20220924,20220919,11823,SO66228,9.99
477,20220912,20220924,20220919,11823,SO66228,4.99
487,20220912,20220924,20220919,11823,SO66228,54.99
484,20220912,20220924,20220919,11823,SO66228,7.95
477,20220912,20220924,20220919,13197,SO66229,4.99
528,20220912,20220924,20220919,23401,SO66230,4.99
217,20220912,20220924,20220919,23401,SO66230,34.99
528,20220912,20220924,20220919,15359,SO66231,4.99
465,20220912,20220924,20220919,15359,SO66231,24.49
485,20220912,20220924,20220919,15359,SO66231,21.98
485,20220912,20220924,20220919,14432,SO66232,21.98
485,20220912,20220924,20220919,15813,SO66233,21.98
482,20220912,20220924,20220919,15813,SO66233,8.99
537,20220912,20220924,20220919,15707,SO66234,35
476,20220912,20220924,20220919,14840,SO66235,69.99
488,20220912,20220924,20220919,14840,SO66235,53.99
528,20220912,20220924,20220919,22837,SO66236,4.99
536,20220912,20220924,20220919,22837,SO66236,29.99
217,20220912,20220924,20220919,22837,SO66236,34.99
541,20220912,20220924,20220919,26405,SO66237,28.99
530,20220912,20220924,20220919,26405,SO66237,4.99
480,20220912,20220924,20220919,26405,SO66237,2.29
225,20220912,20220924,20220919,24119,SO66238,8.99
530,20220912,20220924,20220919,24119,SO66238,4.99
528,20220912,20220924,20220919,11215,SO66239,4.99
537,20220912,20220924,20220919,11215,SO66239,35
217,20220912,20220924,20220919,11215,SO66239,34.99
485,20220912,20220924,20220919,14873,SO66240,21.98
599,20220912,20220924,20220919,16066,SO66241,539.99
485,20220912,20220924,20220919,16066,SO66241,21.98
478,20220912,20220924,20220919,16066,SO66241,9.99
477,20220912,20220924,20220919,16066,SO66241,4.99
222,20220912,20220924,20220919,16066,SO66241,34.99
594,20220912,20220924,20220919,16069,SO66242,564.99
477,20220912,20220924,20220919,16069,SO66242,4.99
478,20220912,20220924,20220919,16069,SO66242,9.99
588,20220912,20220924,20220919,14852,SO66243,769.49
361,20220912,20220924,20220919,15948,SO66244,2294.99
478,20220912,20220924,20220919,15948,SO66244,9.99
477,20220912,20220924,20220919,15948,SO66244,4.99
577,20220912,20220924,20220919,11485,SO66245,1214.85
222,20220912,20220924,20220919,11485,SO66245,34.99
560,20220912,20220924,20220919,11493,SO66246,1214.85
477,20220912,20220924,20220919,11493,SO66246,4.99
479,20220912,20220924,20220919,11493,SO66246,8.99
574,20220912,20220924,20220919,28733,SO66247,2384.07
479,20220912,20220924,20220919,28733,SO66247,8.99
477,20220912,20220924,20220919,28733,SO66247,4.99
225,20220912,20220924,20220919,28733,SO66247,8.99
581,20220912,20220924,20220919,23660,SO66248,1700.99
217,20220912,20220924,20220919,23660,SO66248,34.99
580,20220912,20220924,20220919,15435,SO66249,1700.99
529,20220912,20220924,20220919,15435,SO66249,3.99
539,20220912,20220924,20220919,15435,SO66249,24.99
382,20220912,20220924,20220919,26142,SO66250,1120.49
477,20220912,20220924,20220919,26142,SO66250,4.99
479,20220912,20220924,20220919,26142,SO66250,8.99
214,20220912,20220924,20220919,26142,SO66250,34.99
353,20220912,20220924,20220919,15120,SO66251,2319.99
537,20220912,20220924,20220919,15120,SO66251,35
480,20220912,20220924,20220919,15120,SO66251,2.29
380,20220912,20220924,20220919,21555,SO66252,2443.35
540,20220912,20220924,20220919,21555,SO66252,32.6
529,20220912,20220924,20220919,21555,SO66252,3.99
488,20220912,20220924,20220919,21555,SO66252,53.99
562,20220912,20220924,20220919,24790,SO66253,2384.07
479,20220912,20220924,20220919,24790,SO66253,8.99
477,20220912,20220924,20220919,24790,SO66253,4.99
222,20220912,20220924,20220919,24790,SO66253,34.99
583,20220912,20220924,20220919,17372,SO66254,1700.99
539,20220912,20220924,20220919,17372,SO66254,24.99
529,20220912,20220924,20220919,17372,SO66254,3.99
582,20220912,20220924,20220919,18088,SO66255,1700.99
222,20220912,20220924,20220919,18088,SO66255,34.99
584,20220912,20220924,20220919,27890,SO66256,539.99
538,20220912,20220924,20220919,27890,SO66256,21.49
606,20220912,20220924,20220919,24077,SO66257,539.99
477,20220912,20220924,20220919,24077,SO66257,4.99
479,20220912,20220924,20220919,24077,SO66257,8.99
217,20220912,20220924,20220919,24077,SO66257,34.99
606,20220912,20220924,20220919,26978,SO66258,539.99
479,20220912,20220924,20220919,26978,SO66258,8.99
477,20220912,20220924,20220919,26978,SO66258,4.99
568,20220912,20220924,20220919,29457,SO66259,742.35
479,20220912,20220924,20220919,29457,SO66259,8.99
477,20220912,20220924,20220919,29457,SO66259,4.99
578,20220912,20220924,20220919,13106,SO66260,1214.85
541,20220912,20220924,20220919,13106,SO66260,28.99
530,20220912,20220924,20220919,13106,SO66260,4.99
480,20220912,20220924,20220919,13106,SO66260,2.29
575,20220912,20220924,20220919,12348,SO66261,2384.07
479,20220912,20220924,20220919,12348,SO66261,8.99
477,20220912,20220924,20220919,12348,SO66261,4.99
217,20220912,20220924,20220919,12348,SO66261,34.99
576,20220912,20220924,20220919,12670,SO66262,2384.07
536,20220913,20220925,20220920,17239,SO66263,29.99
480,20220913,20220925,20220920,17239,SO66263,2.29
528,20220913,20220925,20220920,21960,SO66264,4.99
537,20220913,20220925,20220920,21960,SO66264,35
477,20220913,20220925,20220920,15604,SO66265,4.99
465,20220913,20220925,20220920,15604,SO66265,24.49
478,20220913,20220925,20220920,15604,SO66265,9.99
477,20220913,20220925,20220920,24269,SO66266,4.99
478,20220913,20220925,20220920,24269,SO66266,9.99
541,20220913,20220925,20220920,13047,SO66267,28.99
530,20220913,20220925,20220920,13047,SO66267,4.99
491,20220913,20220925,20220920,13047,SO66267,53.99
487,20220913,20220925,20220920,17493,SO66268,54.99
491,20220913,20220925,20220920,17053,SO66269,53.99
465,20220913,20220925,20220920,11987,SO66270,24.49
355,20220913,20220925,20220920,12464,SO66271,2319.99
587,20220913,20220925,20220920,19366,SO66272,769.49
478,20220913,20220925,20220920,19366,SO66272,9.99
487,20220913,20220925,20220920,19366,SO66272,54.99
480,20220913,20220925,20220920,11311,SO66273,2.29
539,20220913,20220925,20220920,11507,SO66274,24.99
480,20220913,20220925,20220920,11507,SO66274,2.29
539,20220913,20220925,20220920,29171,SO66275,24.99
540,20220913,20220925,20220920,25190,SO66276,32.6
529,20220913,20220925,20220920,25190,SO66276,3.99
535,20220913,20220925,20220920,26088,SO66277,24.99
465,20220913,20220925,20220920,26088,SO66277,24.49
536,20220913,20220925,20220920,23295,SO66278,29.99
528,20220913,20220925,20220920,23295,SO66278,4.99
540,20220913,20220925,20220920,24981,SO66279,32.6
478,20220913,20220925,20220920,21468,SO66280,9.99
487,20220913,20220925,20220920,21468,SO66280,54.99
476,20220913,20220925,20220920,20294,SO66281,69.99
228,20220913,20220925,20220920,20294,SO66281,49.99
477,20220913,20220925,20220920,18396,SO66282,4.99
465,20220913,20220925,20220920,18396,SO66282,24.49
477,20220913,20220925,20220920,18404,SO66283,4.99
475,20220913,20220925,20220920,16241,SO66284,69.99
474,20220913,20220925,20220920,19166,SO66285,69.99
477,20220913,20220925,20220920,27019,SO66286,4.99
477,20220913,20220925,20220920,16655,SO66287,4.99
222,20220913,20220925,20220920,16655,SO66287,34.99
528,20220913,20220925,20220920,15163,SO66288,4.99
480,20220913,20220925,20220920,15163,SO66288,2.29
528,20220913,20220925,20220920,19938,SO66289,4.99
477,20220913,20220925,20220920,21842,SO66290,4.99
225,20220913,20220925,20220920,21842,SO66290,8.99
217,20220913,20220925,20220920,21842,SO66290,34.99
529,20220913,20220925,20220920,20803,SO66291,3.99
222,20220913,20220925,20220920,20803,SO66291,34.99
541,20220913,20220925,20220920,22709,SO66292,28.99
477,20220913,20220925,20220920,22801,SO66293,4.99
541,20220913,20220925,20220920,23445,SO66294,28.99
530,20220913,20220925,20220920,16387,SO66295,4.99
234,20220913,20220925,20220920,16387,SO66295,49.99
485,20220913,20220925,20220920,19640,SO66296,21.98
478,20220913,20220925,20220920,19640,SO66296,9.99
477,20220913,20220925,20220920,19640,SO66296,4.99
214,20220913,20220925,20220920,19640,SO66296,34.99
587,20220913,20220925,20220920,13039,SO66297,769.49
475,20220913,20220925,20220920,13039,SO66297,69.99
589,20220913,20220925,20220920,14746,SO66298,769.49
474,20220913,20220925,20220920,14746,SO66298,69.99
237,20220913,20220925,20220920,14746,SO66298,49.99
363,20220913,20220925,20220920,15840,SO66299,2294.99
480,20220913,20220925,20220920,15840,SO66299,2.29
359,20220913,20220925,20220920,15980,SO66300,2294.99
585,20220913,20220925,20220920,15630,SO66301,742.35
225,20220913,20220925,20220920,15630,SO66301,8.99
581,20220913,20220925,20220920,15262,SO66302,1700.99
388,20220913,20220925,20220920,25831,SO66303,1120.49
489,20220913,20220925,20220920,25831,SO66303,53.99
225,20220913,20220925,20220920,25831,SO66303,8.99
382,20220913,20220925,20220920,17914,SO66304,1120.49
390,20220913,20220925,20220920,17919,SO66305,1120.49
214,20220913,20220925,20220920,17919,SO66305,34.99
605,20220913,20220925,20220920,27689,SO66306,539.99
376,20220913,20220925,20220920,21556,SO66307,2443.35
222,20220913,20220925,20220920,21556,SO66307,34.99
481,20220913,20220925,20220920,21556,SO66307,8.99
571,20220913,20220925,20220920,26627,SO66308,742.35
605,20220913,20220925,20220920,23141,SO66309,539.99
471,20220913,20220925,20220920,23141,SO66309,63.5
604,20220913,20220925,20220920,23142,SO66310,539.99
479,20220913,20220925,20220920,23142,SO66310,8.99
484,20220913,20220925,20220920,23142,SO66310,7.95
606,20220913,20220925,20220920,23162,SO66311,539.99
538,20220913,20220925,20220920,23162,SO66311,21.49
480,20220913,20220925,20220920,23162,SO66311,2.29
605,20220913,20220925,20220920,23395,SO66312,539.99
477,20220913,20220925,20220920,23395,SO66312,4.99
479,20220913,20220925,20220920,23395,SO66312,8.99
386,20220913,20220925,20220920,13720,SO66313,1120.49
214,20220913,20220925,20220920,13720,SO66313,34.99
382,20220913,20220925,20220920,21149,SO66314,1120.49
225,20220913,20220925,20220920,21149,SO66314,8.99
491,20220913,20220925,20220920,21149,SO66314,53.99
581,20220913,20220925,20220920,18049,SO66315,1700.99
217,20220913,20220925,20220920,18049,SO66315,34.99
237,20220913,20220925,20220920,18049,SO66315,49.99
584,20220913,20220925,20220920,27891,SO66316,539.99
477,20220913,20220925,20220920,27891,SO66316,4.99
479,20220913,20220925,20220920,27891,SO66316,8.99
217,20220913,20220925,20220920,27891,SO66316,34.99
225,20220913,20220925,20220920,27891,SO66316,8.99
606,20220913,20220925,20220920,24018,SO66317,539.99
217,20220913,20220925,20220920,24018,SO66317,34.99
588,20220914,20220926,20220921,15027,SO66318,769.49
536,20220914,20220926,20220921,15027,SO66318,29.99
528,20220914,20220926,20220921,15027,SO66318,4.99
590,20220914,20220926,20220921,15208,SO66319,769.49
475,20220914,20220926,20220921,15208,SO66319,69.99
225,20220914,20220926,20220921,15208,SO66319,8.99
491,20220914,20220926,20220921,15208,SO66319,53.99
363,20220914,20220926,20220921,18134,SO66320,2294.99
225,20220914,20220926,20220921,18134,SO66320,8.99
222,20220914,20220926,20220921,18134,SO66320,34.99
536,20220914,20220926,20220921,21181,SO66321,29.99
480,20220914,20220926,20220921,21181,SO66321,2.29
475,20220914,20220926,20220921,26159,SO66322,69.99
490,20220914,20220926,20220921,17060,SO66323,53.99
529,20220914,20220926,20220921,16617,SO66324,3.99
540,20220914,20220926,20220921,16617,SO66324,32.6
489,20220914,20220926,20220921,16617,SO66324,53.99
225,20220914,20220926,20220921,11139,SO66325,8.99
231,20220914,20220926,20220921,11139,SO66325,49.99
486,20220914,20220926,20220921,14099,SO66326,159
357,20220914,20220926,20220921,13690,SO66327,2319.99
376,20220914,20220926,20220921,20864,SO66328,2443.35
484,20220914,20220926,20220921,20864,SO66328,7.95
530,20220914,20220926,20220921,28291,SO66329,4.99
222,20220914,20220926,20220921,28291,SO66329,34.99
529,20220914,20220926,20220921,11262,SO66330,3.99
540,20220914,20220926,20220921,11262,SO66330,32.6
540,20220914,20220926,20220921,24950,SO66331,32.6
529,20220914,20220926,20220921,24950,SO66331,3.99
480,20220914,20220926,20220921,24950,SO66331,2.29
540,20220914,20220926,20220921,15310,SO66332,32.6
480,20220914,20220926,20220921,15310,SO66332,2.29
535,20220914,20220926,20220921,20280,SO66333,24.99
528,20220914,20220926,20220921,20280,SO66333,4.99
217,20220914,20220926,20220921,20280,SO66333,34.99
540,20220914,20220926,20220921,24507,SO66334,32.6
528,20220914,20220926,20220921,11677,SO66335,4.99
536,20220914,20220926,20220921,11677,SO66335,29.99
214,20220914,20220926,20220921,11677,SO66335,34.99
467,20220914,20220926,20220921,11677,SO66335,24.49
536,20220914,20220926,20220921,22037,SO66336,29.99
528,20220914,20220926,20220921,22037,SO66336,4.99
480,20220914,20220926,20220921,22037,SO66336,2.29
484,20220914,20220926,20220921,22037,SO66336,7.95
478,20220914,20220926,20220921,21694,SO66337,9.99
477,20220914,20220926,20220921,21694,SO66337,4.99
217,20220914,20220926,20220921,21694,SO66337,34.99
478,20220914,20220926,20220921,21430,SO66338,9.99
477,20220914,20220926,20220921,21430,SO66338,4.99
222,20220914,20220926,20220921,21430,SO66338,34.99
463,20220914,20220926,20220921,21430,SO66338,24.49
477,20220914,20220926,20220921,14458,SO66339,4.99
478,20220914,20220926,20220921,14458,SO66339,9.99
477,20220914,20220926,20220921,20102,SO66340,4.99
217,20220914,20220926,20220921,20102,SO66340,34.99
477,20220914,20220926,20220921,26180,SO66341,4.99
477,20220914,20220926,20220921,17044,SO66342,4.99
214,20220914,20220926,20220921,17044,SO66342,34.99
476,20220914,20220926,20220921,14783,SO66343,69.99
535,20220914,20220926,20220921,17856,SO66344,24.99
528,20220914,20220926,20220921,17856,SO66344,4.99
480,20220914,20220926,20220921,17856,SO66344,2.29
535,20220914,20220926,20220921,13530,SO66345,24.99
480,20220914,20220926,20220921,13530,SO66345,2.29
486,20220914,20220926,20220921,13530,SO66345,159
477,20220914,20220926,20220921,20946,SO66346,4.99
489,20220914,20220926,20220921,20946,SO66346,53.99
541,20220914,20220926,20220921,28381,SO66347,28.99
530,20220914,20220926,20220921,28381,SO66347,4.99
225,20220914,20220926,20220921,28381,SO66347,8.99
231,20220914,20220926,20220921,28381,SO66347,49.99
530,20220914,20220926,20220921,24149,SO66348,4.99
480,20220914,20220926,20220921,24149,SO66348,2.29
485,20220914,20220926,20220921,17579,SO66349,21.98
214,20220914,20220926,20220921,17579,SO66349,34.99
588,20220914,20220926,20220921,21423,SO66350,769.49
528,20220914,20220926,20220921,21423,SO66350,4.99
536,20220914,20220926,20220921,21423,SO66350,29.99
217,20220914,20220926,20220921,21423,SO66350,34.99
596,20220914,20220926,20220921,16094,SO66351,539.99
535,20220914,20220926,20220921,16094,SO66351,24.99
480,20220914,20220926,20220921,16094,SO66351,2.29
597,20220914,20220926,20220921,13715,SO66352,539.99
485,20220914,20220926,20220921,13715,SO66352,21.98
222,20220914,20220926,20220921,13715,SO66352,34.99
359,20220914,20220926,20220921,15842,SO66353,2294.99
537,20220914,20220926,20220921,15842,SO66353,35
528,20220914,20220926,20220921,15842,SO66353,4.99
222,20220914,20220926,20220921,15842,SO66353,34.99
353,20220914,20220926,20220921,15954,SO66354,2319.99
478,20220914,20220926,20220921,15954,SO66354,9.99
477,20220914,20220926,20220921,15954,SO66354,4.99
355,20220914,20220926,20220921,15961,SO66355,2319.99
485,20220914,20220926,20220921,15961,SO66355,21.98
480,20220914,20220926,20220921,15961,SO66355,2.29
353,20220914,20220926,20220921,15976,SO66356,2319.99
487,20220914,20220926,20220921,15976,SO66356,54.99
579,20220914,20220926,20220921,16426,SO66357,1214.85
479,20220914,20220926,20220921,16426,SO66357,8.99
477,20220914,20220926,20220921,16426,SO66357,4.99
225,20220914,20220926,20220921,16426,SO66357,8.99
489,20220914,20220926,20220921,16426,SO66357,53.99
583,20220914,20220926,20220921,23655,SO66358,1700.99
372,20220914,20220926,20220921,21393,SO66359,2443.35
479,20220914,20220926,20220921,21393,SO66359,8.99
477,20220914,20220926,20220921,21393,SO66359,4.99
465,20220914,20220926,20220921,21393,SO66359,24.49
592,20220914,20220926,20220921,16164,SO66360,564.99
535,20220914,20220926,20220921,16164,SO66360,24.99
562,20220914,20220926,20220921,14281,SO66361,2384.07
530,20220914,20220926,20220921,14281,SO66361,4.99
541,20220914,20220926,20220921,14281,SO66361,28.99
480,20220914,20220926,20220921,14281,SO66361,2.29
576,20220914,20220926,20220921,26609,SO66362,2384.07
490,20220914,20220926,20220921,26609,SO66362,53.99
